X,Y,OBJECTID,LocationID,LocationDesc,LocationNote,CountNote,CityName,CountyName,CountYear,CountTime,CountDate,WeatherCode,WeatherNote,HeritageSite,Bike_M_N_NH,Bike_M_N_H,Bike_F_N_NH,Bike_F_N_H,Bike_M_S_NH,Bike_M_S_H,Bike_F_S_NH,Bike_F_S_H,Bike_M_E_NH,Bike_M_E_H,Bike_F_E_NH,Bike_F_E_H,Bike_M_W_NH,Bike_M_W_H,Bike_F_W_NH,Bike_F_W_H,Bike_U_N,Bike_U_S,Bike_U_E,Bike_U_W,Bike_M_N,Bike_F_N,Bike_North,Bike_M_S,Bike_F_S,Bike_South,Bike_M_E,Bike_F_E,Bike_East,Bike_M_W,Bike_F_W,Bike_West,Bike_Total,Ped_M_N,Ped_F_N,Ped_U_N,Ped_North,Ped_M_S,Ped_F_S,Ped_U_S,Ped_South,Ped_M_E,Ped_F_E,Ped_U_E,Ped_East,Ped_M_W,Ped_F_W,Ped_U_W,Ped_West,Ped_Total,Other_N,Other_S,Other_E,Other_W,Other_Total,Latitude,Longitude,Deprecated,StartYear,CityFIPSLongPlaceCode,CountyFIPSLongPlaceCode,TimeSlot
-122.316430000239947,47.594349998766432,12058,Seattle9,Jose Rizal Bridge and I-90 Trail,,"4 e-bikes and 1 bikeshare bike,",Seattle,King County,2017,AM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,2,68,0,25,0,7,0,3,0,4,0,2,0,2,0,2,0,0,0,0,,,95,,,10,,,6,,,4,115,23,28,0,51,1,4,0,5,4,0,0,4,8,4,0,12,72,0,0,0,0,0,47.59435,-122.31643,No,2009,5363000,53033,Second Hour
-122.316430000239947,47.594349998766432,12059,Seattle9,Jose Rizal Bridge and I-90 Trail,,,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,1,8,0,4,1,29,1,8,1,25,0,8,1,1,0,0,0,0,0,0,,,13,,,39,,,34,,,2,88,12,17,0,29,7,9,0,16,8,6,0,14,7,13,0,20,79,0,0,0,0,0,47.59435,-122.31643,No,2009,5363000,53033,First Hour
-122.316430000239947,47.594349998766432,12060,Seattle9,Jose Rizal Bridge and I-90 Trail,,NORTHBOUD OTHER WAS FEMALE W/O HELMET ON ELECTRIC TWO-WHEELED SCOOTER.,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,2,22,0,12,2,35,0,18,4,35,0,8,0,2,0,0,0,0,0,0,,,36,,,55,,,47,,,2,140,15,7,0,22,14,11,0,25,11,15,0,26,8,10,0,18,91,1,0,0,0,1,47.59435,-122.31643,No,2009,5363000,53033,Second Hour
-122.316768000206935,47.606185998891419,10709,Seattle48,12th Ave and E Jefferson St,,,Seattle,King County,2015,AM,2015-09-30T00:00:00.000Z,2,Partly Sunny/Cloudy,No,5,60,2,40,1,45,0,26,1,10,0,2,1,15,0,11,0,0,0,0,5,2,107,1,0,72,1,0,13,1,0,27,219,68,71,0,139,24,26,0,50,21,25,0,46,40,50,0,90,325,1,0,1,0,2,47.606186,-122.316768,No,2014,5363000,53033,
-122.316768000206935,47.606185998891419,10710,Seattle48,12th Ave and E Jefferson St,,,Seattle,King County,2015,PM,2015-09-30T00:00:00.000Z,1,Clear Skies,No,5,54,1,21,4,39,3,15,2,20,2,11,0,6,0,4,0,0,0,0,5,1,81,4,3,61,2,2,35,0,0,10,187,77,64,0,141,52,36,0,88,64,76,0,140,83,97,0,180,549,0,6,0,0,6,47.606186,-122.316768,No,2014,5363000,53033,
-122.315473999882769,47.659828998933349,10711,Seattle41,12th Ave NE and NE 43rd St,,,Seattle,King County,2015,AM,2015-09-30T00:00:00.000Z,2,Partly Sunny/Cloudy,No,0,14,1,10,6,18,1,11,1,4,0,1,0,5,0,5,0,0,0,0,0,1,25,6,1,36,1,0,6,0,0,10,77,18,20,0,38,26,21,0,47,76,83,0,159,49,47,0,96,340,0,0,0,0,0,47.659829,-122.315474,No,2012,5363000,53033,
-122.315473999882769,47.659828998933349,10712,Seattle41,12th Ave NE and NE 43rd St,,,Seattle,King County,2015,PM,2015-10-01T00:00:00.000Z,1,Clear Skies,No,6,23,0,13,2,14,1,2,2,2,0,1,5,9,0,1,5,3,0,2,6,0,47,2,1,22,2,0,5,5,0,17,91,63,63,0,126,34,52,0,86,89,86,0,175,83,80,0,163,550,2,0,1,0,3,47.659829,-122.315474,No,2012,5363000,53033,
-122.31274700034983,47.619936998705001,10713,Seattle46,15th Ave E and E John St,,,Seattle,King County,2015,PM,2015-09-30T00:00:00.000Z,1,Clear Skies,No,5,21,1,15,4,13,0,8,0,0,0,0,5,3,0,5,0,0,0,0,5,1,42,4,0,25,0,0,0,5,0,13,80,219,170,0,389,179,159,0,338,19,11,0,30,66,101,0,167,924,0,0,0,0,0,47.619937,-122.312747,No,2014,5363000,53033,
-122.299009999932451,47.630236998695572,10714,Seattle45,26th Ave E and E Highland Dr,,,Seattle,King County,2015,AM,2015-09-30T00:00:00.000Z,1,Clear Skies,No,1,10,0,11,2,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,2,1,14,0,0,0,0,0,0,36,1,1,0,2,2,3,0,5,0,0,0,0,1,0,0,1,8,0,0,0,0,0,47.630237,-122.29901,No,2014,5363000,53033,
-122.400970000592821,47.583709998900318,10715,Seattle37,Alki Trail near 53rd Ave SW (on trail),,,Seattle,King County,2015,PM,2015-10-01T00:00:00.000Z,1,Clear Skies,No,0,0,0,0,0,0,0,0,9,24,5,14,15,60,7,14,0,0,0,0,0,0,0,0,0,0,9,5,52,15,7,96,148,9,2,0,11,0,7,0,7,85,100,0,185,81,90,0,171,374,0,0,30,40,70,47.58371,-122.40097,No,2011,5363000,53033,
-122.376230000112486,47.658029999226883,10716,Seattle11,Ballard Bridge,,,Seattle,King County,2015,AM,2015-09-30T00:00:00.000Z,2,Partly Sunny/Cloudy,Yes,5,8,0,2,2,80,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,2,0,101,0,0,0,0,0,0,116,11,1,0,12,5,3,0,8,0,0,0,0,0,0,0,0,20,0,0,0,0,0,47.65803,-122.37623,No,2009,5363000,53033,
-122.376230000112486,47.658029999226883,10717,Seattle11,Ballard Bridge,,,Seattle,King County,2015,PM,2015-09-30T00:00:00.000Z,1,Clear Skies,Yes,11,59,0,21,9,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,91,9,0,33,0,0,0,0,0,0,124,20,7,0,27,13,7,0,20,0,0,0,0,0,0,0,0,47,0,0,0,0,0,47.65803,-122.37623,No,2009,5363000,53033,
-122.399580000603478,47.664689999224876,10718,Seattle38,Ballard Locks (southside entrance near 33rd Ave W),,,Seattle,King County,2015,AM,2015-09-30T00:00:00.000Z,2,Partly Sunny/Cloudy,No,0,0,0,0,0,3,0,0,1,9,0,2,2,41,0,13,0,0,0,0,0,0,0,0,0,3,1,0,12,2,0,56,71,0,1,0,1,1,0,0,1,6,5,0,11,9,7,0,16,29,0,0,0,0,0,47.66469,-122.39958,No,2011,5363000,53033,
-122.399580000603478,47.664689999224876,10719,Seattle38,Ballard Locks (southside entrance near 33rd Ave W),,,Seattle,King County,2015,PM,2015-10-01T00:00:00.000Z,1,Clear Skies,No,0,9,0,2,0,5,0,4,2,60,0,15,6,12,2,6,0,0,0,0,0,0,11,0,0,9,2,0,77,6,2,26,123,0,2,0,2,2,1,0,3,24,23,0,47,20,19,0,39,91,0,0,0,0,0,47.66469,-122.39958,No,2011,5363000,53033,
-122.3033639998133,47.555951998782476,10720,Seattle22,Beacon Ave S and Chief Sealth Trail,,,Seattle,King County,2015,AM,2015-09-29T00:00:00.000Z,2,Partly Sunny/Cloudy,Yes,4,96,0,59,0,12,0,7,0,12,0,0,0,2,0,3,0,0,0,0,4,0,159,0,0,19,0,0,12,0,0,5,195,33,24,0,57,3,5,0,8,4,4,0,8,14,14,0,28,101,0,0,0,0,0,47.555952,-122.303364,No,2009,5363000,53033,
-122.320869999898378,47.620089998976667,10721,Seattle14,Broadway E and E John St,,,Seattle,King County,2015,AM,2015-09-29T00:00:00.000Z,2,Partly Sunny/Cloudy,No,6,34,1,13,1,10,0,1,1,12,1,5,1,0,0,1,0,0,0,0,6,1,54,1,0,12,1,1,19,1,0,2,87,120,127,0,247,44,45,0,89,109,80,0,189,38,25,0,63,588,1,0,1,0,2,47.62009,-122.32087,No,2009,5363000,53033,
-122.320869999898378,47.620089998976667,10722,Seattle14,Broadway E and E John St,,,Seattle,King County,2015,PM,2015-09-29T00:00:00.000Z,1,Clear Skies,No,12,33,0,13,3,9,0,1,3,9,3,1,2,1,2,1,0,0,0,0,12,0,58,3,0,13,3,3,16,2,2,6,93,132,95,0,227,63,68,0,131,88,89,0,177,44,38,0,82,617,0,1,0,1,2,47.62009,-122.32087,No,2009,5363000,53033,
-122.314438999601691,47.655356999057751,10723,Seattle42,Brooklyn Ave NE & NE 40th St,,,Seattle,King County,2015,AM,2015-09-29T00:00:00.000Z,1,Clear Skies,No,1,54,0,25,1,18,0,7,3,16,3,14,3,25,0,10,0,0,0,0,1,0,80,1,0,26,3,3,36,3,0,38,180,97,65,0,162,28,32,0,60,19,19,0,38,10,11,0,21,281,0,0,0,0,0,47.655357,-122.314439,No,2012,5363000,53033,
-122.314438999601691,47.655356999057751,10724,Seattle42,Brooklyn Ave NE & NE 40th St,,,Seattle,King County,2015,PM,2015-09-29T00:00:00.000Z,1,Clear Skies,No,5,44,1,30,2,33,0,24,5,47,3,14,7,64,3,31,0,0,0,0,5,1,80,2,0,59,5,3,69,7,3,105,313,165,162,0,327,61,81,0,142,106,108,0,214,211,229,0,440,1123,1,0,2,3,6,47.655357,-122.314439,No,2012,5363000,53033,
-122.386929999807933,47.56102999926965,10725,Seattle21,California Ave SW and SW Alaska St,,,Seattle,King County,2015,AM,2015-09-29T00:00:00.000Z,1,Clear Skies,Yes,2,9,0,2,1,5,0,1,1,10,0,2,1,0,0,0,0,0,0,0,2,0,13,1,0,7,1,0,13,1,0,1,34,46,41,0,87,34,46,0,80,71,59,0,130,100,97,0,197,494,2,0,0,0,2,47.56103,-122.38693,No,2009,5363000,53033,
-122.386929999807933,47.56102999926965,10726,Seattle21,California Ave SW and SW Alaska St,,,Seattle,King County,2015,PM,2015-09-29T00:00:00.000Z,1,Clear Skies,Yes,2,4,0,2,3,13,0,2,0,3,0,1,2,7,0,2,0,0,0,0,2,0,8,3,0,18,0,0,4,2,0,11,41,102,121,0,223,102,162,0,264,137,132,0,269,115,144,0,259,1015,1,0,1,0,2,47.56103,-122.38693,No,2009,5363000,53033,
-122.27960000065778,47.52311999927884,10727,Seattle29,Chief Sealth Trail at MLK Junior Way S,,,Seattle,King County,2015,AM,2015-10-01T00:00:00.000Z,2,Partly Sunny/Cloudy,No,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,6,1,2,0,3,9,11,0,20,44,30,0,74,0,0,0,0,97,0,0,0,0,0,47.52312,-122.2796,No,2009,5363000,53033,
-122.357599000264926,47.571251999023069,10728,Seattle5,Duwamish Trail and W Seattle Bridge Trail,,,Seattle,King County,2015,AM,2015-10-01T00:00:00.000Z,1,Clear Skies,Yes,0,6,0,2,1,15,1,4,6,197,0,63,0,11,0,5,0,0,0,0,0,0,8,1,1,21,6,0,266,0,0,16,311,0,0,0,0,2,1,0,3,9,4,0,13,2,1,0,3,19,0,0,0,0,0,47.571252,-122.357599,No,2009,5363000,53033,
-122.357599000264926,47.571251999023069,10729,Seattle5,Duwamish Trail and W Seattle Bridge Trail,,,Seattle,King County,2015,PM,2015-10-01T00:00:00.000Z,1,Clear Skies,Yes,0,0,0,0,0,16,0,6,2,26,0,2,10,182,2,42,0,0,0,0,0,0,0,0,0,22,2,0,30,10,2,236,288,0,0,0,0,0,0,0,0,4,2,0,6,6,8,1,15,21,0,0,0,0,0,47.571252,-122.357599,No,2009,5363000,53033,
-122.337111999494681,47.539950999425592,10730,Seattle19,Duwamish Trail near 2nd Ave SW,,,Seattle,King County,2015,AM,2015-09-30T00:00:00.000Z,2,Partly Sunny/Cloudy,Yes,0,15,0,6,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,0,0,0,0,0,31,5,1,0,6,2,1,0,3,2,0,0,2,3,1,0,4,15,0,0,0,0,0,47.539951,-122.337112,No,2009,5363000,53033,
-122.337111999494681,47.539950999425592,10731,Seattle19,Duwamish Trail near 2nd Ave SW,,,Seattle,King County,2015,PM,2015-09-30T00:00:00.000Z,1,Clear Skies,Yes,0,0,0,0,0,1,0,0,3,13,1,8,3,19,0,1,0,0,0,0,0,0,0,0,0,1,3,1,25,3,0,23,49,0,0,0,0,1,0,0,1,5,2,0,7,7,0,0,7,15,0,0,0,0,0,47.539951,-122.337112,No,2009,5363000,53033,
-122.316758999952839,47.612855999327586,10732,Seattle43,E Madison St and 12th Ave,,,Seattle,King County,2015,PM,2015-09-29T00:00:00.000Z,1,Clear Skies,No,3,65,0,44,6,60,8,23,5,40,0,11,3,19,1,7,0,0,0,0,3,0,112,6,8,97,5,0,56,3,1,30,295,151,129,0,280,123,111,0,234,205,178,0,383,135,69,0,204,1101,0,2,0,0,2,47.612856,-122.316759,No,2014,5363000,53033,
-122.325910000671556,47.679319999392433,10733,Seattle8,East Green Lake Way N and NE Ravenna Blvd,,,Seattle,King County,2015,AM,2015-10-01T00:00:00.000Z,1,Clear Skies,Yes,2,22,0,13,7,122,1,77,0,6,0,2,0,0,0,1,0,0,0,0,2,0,37,7,1,207,0,0,8,0,0,1,253,43,55,0,98,43,47,0,90,33,39,0,72,23,34,0,57,317,28,0,0,0,28,47.67932,-122.32591,No,2009,5363000,53033,
-122.325910000671556,47.679319999392433,10734,Seattle8,East Green Lake Way N and NE Ravenna Blvd,,,Seattle,King County,2015,PM,2015-09-30T00:00:00.000Z,1,Clear Skies,Yes,11,101,2,51,11,54,0,22,8,41,1,21,3,10,3,12,0,0,0,0,11,2,165,11,0,87,8,1,71,3,3,28,351,118,108,0,226,130,121,0,251,87,127,0,214,90,118,0,208,899,0,0,2,0,2,47.67932,-122.32591,No,2009,5363000,53033,
-122.32129199989005,47.651560998898404,10735,Seattle2,Eastlake Ave E and Fuhrman Ave E,,,Seattle,King County,2015,AM,2015-09-29T00:00:00.000Z,1,Clear Skies,Yes,4,104,2,62,6,225,0,78,0,18,0,10,0,7,0,1,0,0,0,0,4,2,172,6,0,309,0,0,28,0,0,8,517,48,46,0,94,51,23,0,74,10,6,0,16,20,4,0,24,208,0,0,0,0,0,47.651561,-122.321292,No,2009,5363000,53033,
-122.32129199989005,47.651560998898404,10736,Seattle2,Eastlake Ave E and Fuhrman Ave E,,,Seattle,King County,2015,PM,2015-09-29T00:00:00.000Z,1,Clear Skies,Yes,11,286,2,104,19,124,2,54,2,39,0,20,2,13,0,3,0,0,0,0,11,2,403,19,2,199,2,0,61,2,0,18,681,68,42,0,110,82,70,0,152,19,17,0,36,19,9,0,28,326,0,1,0,0,1,47.651561,-122.321292,No,2009,5363000,53033,
-122.383279999887876,47.642079998740734,10737,Seattle36,Elliott Bay Trail at 21st Ave W (on trail),,,Seattle,King County,2015,PM,2015-10-01T00:00:00.000Z,1,Clear Skies,No,0,23,0,4,0,0,0,0,1,9,0,3,0,8,1,1,0,0,0,0,0,0,27,0,0,0,1,0,13,0,1,10,50,4,2,0,6,0,0,0,0,8,1,0,9,8,2,0,10,25,0,0,0,0,0,47.64208,-122.38328,No,2011,5363000,53033,
-122.356590000356164,47.615849999421016,10738,Seattle35,Elliott Bay Trail at Myrtle Edwards Park (northwest of Broad St),,,Seattle,King County,2015,PM,2015-09-30T00:00:00.000Z,1,Clear Skies,No,14,211,0,73,10,110,3,30,0,0,0,0,0,0,0,0,0,0,0,0,14,0,298,10,3,153,0,0,0,0,0,0,451,90,80,0,170,78,62,0,140,0,0,0,0,0,0,0,0,310,5,2,0,0,7,47.61585,-122.35659,No,2011,5363000,53033,
-122.349650000000523,47.649709998727531,10739,Seattle1,Fremont Ave N and N 34th St,,,Seattle,King County,2015,PM,2015-10-01T00:00:00.000Z,1,Clear Skies,Yes,4,40,4,13,11,86,0,33,16,110,0,33,8,87,0,20,0,0,0,0,4,4,61,11,0,130,16,0,159,8,0,115,465,36,22,0,58,24,16,0,40,15,34,0,49,24,34,0,58,205,1,2,0,0,3,47.64971,-122.34965,No,2009,5363000,53033,
-122.285639999633787,47.590439998826959,10740,Seattle34,I-90 Trail at West Bridge (on trail at the west end of the I-90 Bridge),,,Seattle,King County,2015,AM,2015-09-29T00:00:00.000Z,1,Clear Skies,No,0,0,0,0,0,0,0,0,1,77,0,2,2,97,0,9,0,0,0,0,0,0,0,0,0,0,1,0,80,2,0,108,188,0,0,0,0,0,0,0,0,4,3,0,7,5,2,0,7,14,0,0,1,0,1,47.59044,-122.28564,No,2010,5363000,53033,
-122.316430000239947,47.594349998766432,10741,Seattle9,Jose Rizal Bridge and I-90 Trail,,,Seattle,King County,2015,AM,2015-09-30T00:00:00.000Z,1,Clear Skies,No,4,96,0,59,0,12,0,7,0,12,0,2,0,2,0,3,0,0,0,0,4,0,159,0,0,19,0,0,14,0,0,5,197,33,24,0,57,3,5,0,8,4,4,0,8,14,14,0,28,101,0,0,0,0,0,47.59435,-122.31643,No,2009,5363000,53033,
-122.316430000239947,47.594349998766432,10742,Seattle9,Jose Rizal Bridge and I-90 Trail,,,Seattle,King County,2015,PM,2015-10-01T00:00:00.000Z,1,Clear Skies,No,4,41,0,7,6,59,0,16,0,55,0,10,3,19,0,1,0,0,0,0,4,0,52,6,0,81,0,0,65,3,0,23,221,19,20,0,39,24,18,0,42,12,8,0,20,13,17,0,30,131,0,0,0,0,0,47.59435,-122.31643,No,2009,5363000,53033,
-122.287339999871264,47.58578999924908,10743,Seattle13,Lakeside Ave S and Lake Washington Blvd S,,,Seattle,King County,2015,AM,2015-09-30T00:00:00.000Z,2,Partly Sunny/Cloudy,Yes,0,23,0,12,0,9,0,6,0,0,0,0,0,31,0,5,0,0,0,0,0,0,35,0,0,15,0,0,0,0,0,36,86,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,47.58579,-122.28734,No,2009,5363000,53033,
-122.287339999871264,47.58578999924908,10744,Seattle13,Lakeside Ave S and Lake Washington Blvd S,,,Seattle,King County,2015,PM,2015-09-30T00:00:00.000Z,2,Partly Sunny/Cloudy,Yes,1,22,0,10,0,94,0,23,0,0,0,0,0,17,0,6,0,0,0,0,1,0,33,0,0,117,0,0,0,0,0,23,173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,47.58579,-122.28734,No,2009,5363000,53033,
-122.3278569996382,47.618519999071601,10745,Seattle47,Melrose Ave and E Denny Way,,,Seattle,King County,2015,AM,2015-09-30T00:00:00.000Z,1,Clear Skies,No,2,5,0,8,2,31,1,9,1,3,0,0,7,35,1,16,0,0,0,0,2,0,15,2,1,43,1,0,4,7,1,59,121,17,6,0,23,48,19,0,67,40,26,0,66,344,215,0,559,715,0,0,0,2,2,47.61852,-122.327857,No,2014,5363000,53033,
-122.3278569996382,47.618519999071601,10746,Seattle47,Melrose Ave and E Denny Way,,,Seattle,King County,2015,PM,2015-09-30T00:00:00.000Z,1,Clear Skies,No,0,33,0,15,6,23,1,7,4,11,1,2,5,20,0,6,0,0,0,0,0,0,48,6,1,37,4,1,18,5,0,31,134,64,37,0,101,35,21,0,56,260,119,0,379,91,56,0,147,683,1,1,0,2,4,47.61852,-122.327857,No,2014,5363000,53033,
-122.282019999972675,47.538879999343351,10747,Seattle33,MLK Junior Way S and S Myrtle St,,,Seattle,King County,2015,AM,2015-09-30T00:00:00.000Z,2,Partly Sunny/Cloudy,Yes,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,5,0,0,0,0,0,0,6,18,16,0,34,106,106,0,212,5,5,0,10,12,12,0,24,280,2,1,0,0,3,47.53888,-122.28202,No,2009,5363000,53033,
-122.304640000282859,47.648059998798651,10748,Seattle4,Montlake Bridge,,,Seattle,King County,2015,AM,2015-09-30T00:00:00.000Z,2,Partly Sunny/Cloudy,Yes,5,95,1,63,0,86,2,25,0,0,0,0,0,0,0,0,0,0,0,0,5,1,164,0,2,113,0,0,0,0,0,0,277,32,34,0,66,12,7,0,19,0,0,0,0,0,0,0,0,85,1,0,0,0,1,47.64806,-122.30464,No,2009,5363000,53033,
-122.304640000282859,47.648059998798651,10749,Seattle4,Montlake Bridge,,,Seattle,King County,2015,PM,2015-09-29T00:00:00.000Z,1,Clear Skies,Yes,5,125,0,44,5,109,1,62,0,0,0,0,0,0,0,0,2,3,0,0,5,0,176,5,1,180,0,0,0,0,0,0,356,56,36,0,92,88,80,0,168,0,0,0,0,0,0,0,0,260,2,32,0,0,34,47.64806,-122.30464,No,2009,5363000,53033,
-122.327807999655008,47.613909999035627,10750,Seattle44,Pike St and Melrose Ave,,,Seattle,King County,2015,AM,2015-09-29T00:00:00.000Z,1,Clear Skies,No,3,9,0,2,0,10,0,11,4,18,1,7,11,28,2,6,0,0,0,0,3,0,14,0,0,21,4,1,30,11,2,47,112,81,43,0,124,22,18,0,40,118,71,0,189,253,178,0,431,784,0,0,0,2,2,47.61391,-122.327808,No,2014,5363000,53033,
-122.327888000577204,47.615197999422023,10751,Seattle49,Pine St and Melrose Ave,,,Seattle,King County,2015,AM,2015-10-01T00:00:00.000Z,1,Clear Skies,No,2,11,1,10,3,20,0,7,3,15,0,10,19,163,0,54,0,0,0,0,2,1,24,3,0,30,3,0,28,19,0,236,318,41,34,0,75,74,41,0,115,126,55,0,181,269,211,0,480,851,0,0,0,3,3,47.615198,-122.327888,No,2014,5363000,53033,
-122.327888000577204,47.615197999422023,10752,Seattle49,Pine St and Melrose Ave,,,Seattle,King County,2015,PM,2015-10-01T00:00:00.000Z,1,Clear Skies,No,1,4,0,4,0,2,0,5,0,6,0,3,1,26,0,7,0,1,0,0,1,0,9,0,0,8,0,0,9,1,0,34,60,0,0,0,0,0,0,0,0,75,90,0,165,71,107,0,178,343,0,1,0,0,1,47.615198,-122.327888,No,2014,5363000,53033,
-122.356900999610119,47.63839799907305,10753,Seattle23,Queen Anne Ave N and Boston St,,,Seattle,King County,2015,PM,2015-09-30T00:00:00.000Z,1,Clear Skies,Yes,1,4,1,4,1,14,1,4,0,4,0,1,0,4,0,2,0,0,0,0,1,1,10,1,1,20,0,0,5,0,0,6,41,95,141,0,236,144,181,0,325,47,54,0,101,43,51,0,94,756,1,2,0,0,3,47.638398,-122.356901,No,2009,5363000,53033,
-122.285459000267295,47.55865199939683,10754,Seattle25,Rainier Ave S and S Edmunds St,,,Seattle,King County,2015,AM,2015-09-29T00:00:00.000Z,1,Clear Skies,Yes,0,5,0,1,1,5,0,1,0,1,0,0,2,4,0,2,0,0,0,0,0,0,6,1,0,7,0,0,1,2,0,8,22,30,27,0,57,25,26,0,51,30,21,0,51,48,51,0,99,258,0,0,0,1,1,47.558652,-122.285459,No,2009,5363000,53033,
-122.378769999586041,47.662359998658495,10755,Seattle39,Shilshole Ave NW and 17th Ave NW,,,Seattle,King County,2015,AM,2015-09-29T00:00:00.000Z,1,Clear Skies,No,2,14,1,10,0,0,0,0,7,168,0,65,2,14,0,8,0,0,0,0,2,1,27,0,0,0,7,0,240,2,0,24,291,5,2,0,7,0,0,0,0,9,3,0,12,10,1,0,11,30,0,0,0,0,0,47.66236,-122.37877,No,2011,5363000,53033,
-122.378769999586041,47.662359998658495,10756,Seattle39,Shilshole Ave NW and 17th Ave NW,,,Seattle,King County,2015,PM,2015-09-29T00:00:00.000Z,1,Clear Skies,No,11,89,1,40,0,0,0,0,10,51,1,15,5,90,3,22,0,0,0,0,11,1,141,0,0,0,10,1,77,5,3,120,338,6,5,0,11,0,0,0,0,13,4,0,17,14,5,0,19,47,0,0,0,0,0,47.66236,-122.37877,No,2011,5363000,53033,
-122.313110000621634,47.663109999102886,10757,Seattle16,University Way NE and NE 47th St,,,Seattle,King County,2015,AM,2015-10-01T00:00:00.000Z,1,Clear Skies,Yes,0,8,0,4,11,51,1,18,0,7,2,3,1,7,1,1,0,0,0,0,0,0,12,11,1,81,0,2,12,1,1,10,115,47,26,0,73,185,170,0,355,70,54,0,124,61,36,0,97,649,0,7,1,0,8,47.66311,-122.31311,No,2009,5363000,53033,
-122.313110000621634,47.663109999102886,10758,Seattle16,University Way NE and NE 47th St,,,Seattle,King County,2015,PM,2015-09-30T00:00:00.000Z,1,Clear Skies,Yes,5,42,0,22,11,18,2,5,1,13,1,6,11,25,1,6,0,0,0,0,5,0,69,11,2,36,1,1,21,11,1,43,169,241,251,0,492,114,86,0,200,97,73,0,170,128,93,0,221,1083,1,1,0,0,2,47.66311,-122.31311,No,2009,5363000,53033,
-122.340430000287057,47.636469999349423,10759,Seattle40,Westlake Ave (Cheshiahud Trail) near Newton St,,,Seattle,King County,2015,AM,2015-09-30T00:00:00.000Z,2,Partly Sunny/Cloudy,No,2,35,0,18,9,239,1,88,0,0,0,0,0,0,0,0,0,0,0,0,2,0,55,9,1,337,0,0,0,0,0,0,392,29,21,0,50,62,46,0,108,0,0,0,0,0,1,0,1,159,1,2,0,0,3,47.63647,-122.34043,No,2011,5363000,53033,
-122.340430000287057,47.636469999349423,10760,Seattle40,Westlake Ave (Cheshiahud Trail) near Newton St,,,Seattle,King County,2015,PM,2015-09-29T00:00:00.000Z,1,Clear Skies,No,18,237,2,94,10,58,4,18,0,0,0,0,0,1,0,0,0,0,0,0,18,2,351,10,4,90,0,0,0,0,0,1,442,124,108,0,232,53,41,0,94,1,0,0,1,3,3,0,6,333,2,3,0,0,5,47.63647,-122.34043,No,2011,5363000,53033,
-122.316768000206935,47.606185998891419,11176,Seattle48,12th Ave and E Jefferson St,,,Seattle,King County,2016,AM,2016-09-28T00:00:00.000Z,2,Partly Sunny/Cloudy,No,5,53,1,36,2,45,0,25,0,6,0,6,1,16,0,9,1,0,0,0,5,1,96,2,0,72,0,0,12,1,0,26,206,64,85,0,149,24,19,0,43,25,45,0,70,64,45,0,109,371,1,0,0,0,1,47.606186,-122.316768,,,5363000,53033,
-122.316768000206935,47.606185998891419,11177,Seattle48,12th Ave and E Jefferson St,,Also saw a handful (<10) riders enter Barclay from the east to head Northbound on 12th. Probably a shortcut to avoid the light at 12th and Jefferson.,Seattle,King County,2016,PM,2016-09-27T00:00:00.000Z,1,Clear Skies,No,6,63,0,25,2,47,0,9,4,22,0,5,3,5,0,3,0,0,0,0,6,0,94,2,0,58,4,0,31,3,0,11,194,79,82,0,161,35,38,0,73,55,55,0,110,42,60,0,102,446,0,1,0,1,2,47.606186,-122.316768,,,5363000,53033,
-122.315473999882769,47.659828998933349,11178,Seattle41,12th Ave NE and NE 43rd St,,,Seattle,King County,2016,AM,2016-09-29T00:00:00.000Z,2,Partly Sunny/Cloudy,No,0,9,0,7,1,31,1,28,0,3,0,0,0,7,0,5,0,0,0,0,0,0,16,1,1,61,0,0,3,0,0,12,92,30,17,0,47,50,41,0,91,66,63,0,129,45,49,0,94,361,0,1,0,0,1,47.659829,-122.315474,,,5363000,53033,
-122.315473999882769,47.659828998933349,11179,Seattle41,12th Ave NE and NE 43rd St,,"walled off construction one block East of count location. this obviously reduced car traffic, but unclear how it may have affected peds and bikers, who were able to pass through the construction area.",Seattle,King County,2016,PM,2016-09-27T00:00:00.000Z,1,Clear Skies,No,6,25,0,16,3,21,0,10,3,2,0,1,0,5,0,3,0,0,0,0,6,0,47,3,0,34,3,0,6,0,0,8,95,71,63,0,134,75,81,0,156,105,95,0,200,91,83,0,174,664,0,1,0,2,3,47.659829,-122.315474,,,5363000,53033,
